415,2.24512,2.41839,2.05412,-0.17327,2.33175
416,2.25478,2.40711,2.05009,-0.152323,2.33095
417,2.22256,2.44095,2.03962,-0.21839,2.33175
418,2.22981,2.44095,2.04042,-0.211138,2.33538
419,2.24995,2.41597,2.03881,-0.166018,2.33296
420,2.34346,2.31607,2.0372,0.0273924,2.32976
421,2.27417,2.36924,2.03881,-0.0950708,2.32171
422,2.17986,2.51109,2.04365,-0.331233,2.34547
423,2.17744,2.53365,2.04365,-0.35621,2.35554
424,2.17019,2.55701,2.04687,-0.386827,2.3636
425,2.15005,2.6408,2.04042,-0.490757,2.39543
426,2.15166,2.64403,2.04123,-0.492369,2.39784
427,2.17422,2.54412,2.04123,-0.369906,2.35917
428,2.17261,2.53526,2.04606,-0.362655,2.35393
429,2.18147,2.50867,2.04848,-0.327205,2.34507
430,2.20725,2.45142,2.04929,-0.24417,2.32933
431,2.20322,2.45545,2.04687,-0.252227,2.32933
432,2.17502,2.53365,2.04687,-0.358627,2.35434
433,2.19194,2.50142,2.04687,-0.309481,2.34668
434,2.19275,2.48934,2.04123,-0.296589,2.34104
435,2.16697,2.54815,2.04526,-0.381186,2.35756
436,2.18147,2.51109,2.04687,-0.329621,2.34628
438,2.27095,2.3491,2.04365,-0.0781507,2.31002
439,2.36602,2.27659,2.03478,0.0894299,2.3213
440,2.53365,2.20886,2.03398,0.324788,2.37125
441,2.5409,2.20483,2.0364,0.336067,2.37287
442,2.55379,2.20322,2.03881,0.35057,2.37851
443,2.49498,2.21853,2.04204,0.276448,2.35675
444,2.40066,2.25398,2.0517,0.146683,2.32732
445,2.46512,2.22578,2.04848,0.239336,2.34545
446,2.52962,2.20967,2.05251,0.319954,2.36964
447,2.51512,2.21128,2.05009,0.303841,2.3632
448,2.49739,2.21611,2.0509,0.281282,2.35675
449,2.50142,2.21853,2.04687,0.282894,2.35998
450,2.46673,2.22256,2.04848,0.244171,2.34464
451,2.45303,2.23061,2.04123,0.222418,2.34182
452,2.43531,2.23061,2.04042,0.204693,2.33296
453,2.43289,2.23545,2.03398,0.197442,2.33417
454,2.4635,2.23061,2.04284,0.232891,2.34706
455,2.48531,2.22175,2.03156,0.263556,2.35353
456,2.49578,2.22095,2.03156,0.274837,2.35836
457,2.4837,2.22014,2.03881,0.263556,2.35192
458,2.48531,2.22014,2.0364,0.265168,2.35272
459,2.48047,2.21933,2.0364,0.26114,2.3499
460,2.4837,2.22336,2.03317,0.260334,2.35353
461,2.44659,2.23303,2.03237,0.213555,2.33981
462,2.42483,2.23787,2.03156,0.186967,2.33135
463,2.46753,2.22578,2.0372,0.241753,2.34666
464,2.41114,2.24753,2.03317,0.163602,2.32933
465,2.37891,2.27175,2.03398,0.107155,2.32533
466,2.38374,2.26934,2.03962,0.114406,2.32654
467,2.34265,2.29512,2.03559,0.0475349,2.31889
468,2.32251,2.30237,2.03801,0.0201426,2.31244
470,2.74882,2.17663,2.03478,0.572182,2.46272
471,2.75043,2.18308,2.03962,0.567348,2.46675
472,2.74801,2.17502,2.03237,0.572988,2.46152
473,2.7464,2.17583,2.03559,0.570571,2.46111
474,2.75123,2.18308,2.03478,0.568153,2.46716
475,2.74882,2.18066,2.02834,0.568152,2.46474
476,2.74882,2.17422,2.03156,0.574599,2.46152
477,2.76896,2.17341,2.0364,0.595546,2.47118
478,2.7609,2.17663,2.03559,0.584267,2.46877
479,2.7609,2.17502,2.02915,0.585878,2.46796
480,2.76573,2.17905,2.03076,0.586684,2.47239
481,2.76573,2.17261,2.03237,0.593129,2.46917
482,2.76735,2.18066,2.03076,0.586683,2.474
483,2.38938,2.25478,2.02753,0.134599,2.32208
485,2.15327,2.59569,2.03076,-0.442416,2.37448
486,2.18389,2.50223,2.03398,-0.318343,2.34306
487,2.21128,2.42644,2.04204,-0.215166,2.31886
488,2.16938,2.52801,2.04687,-0.358626,2.3487
489,2.17422,2.52156,2.05734,-0.347348,2.34789
490,2.24834,2.38213,2.06218,-0.133793,2.31524
491,2.34104,2.30237,2.06545,0.0386734,2.32171
492,2.54332,2.40227,2.08156,0.141043,2.4728
493,2.77057,2.67061,2.0727,0.0999546,2.72059
494,2.79393,2.73673,2.07431,0.0572033,2.76533
495,2.7899,2.73995,2.07512,0.0499525,2.76493
496,2.78507,2.71256,2.07915,0.0725107,2.74881
497,2.78185,2.5981,2.0727,0.183744,2.68998
498,2.78668,2.54896,2.06787,0.237725,2.66782
499,2.78588,2.55379,2.0719,0.232085,2.66983
500,2.79152,2.57554,2.06218,0.215972,2.68353
501,2.79796,2.57393,2.06948,0.224028,2.68595
502,2.77701,2.49256,2.06137,0.284453,2.63479
503,2.76171,2.45948,2.05251,0.30223,2.61059
504,2.46673,2.45384,2.04526,0.0128908,2.46028
505,2.36199,2.4635,2.04929,-0.101515,2.41275
506,2.53043,2.2572,2.06218,0.273225,2.39381
507,2.76171,2.17583,2.06218,0.585878,2.46877
